Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Silt,Wheat,881.8639752696137,38.851139383456825,1,1,Rainy,120,7.420420873012106
South,Sandy,Rice,979.2040337166828,29.13194492466826,0,0,Cloudy,76,5.505649359138173
South,Clay,Barley,801.0491037901336,27.80379440740392,0,1,Rainy,144,6.1870845919909
West,Sandy,Soybean,484.7504629230201,39.79204347702765,0,0,Cloudy,66,3.264673043100408
East,Sandy,Barley,793.6566629715726,29.225503763502736,0,0,Cloudy,76,4.9833399288218505
South,Peaty,Wheat,151.04931414818776,33.75086244443493,1,1,Rainy,72,4.584057956384558
South,Chalky,Soybean,139.57173488421552,33.36996676647059,0,1,Cloudy,122,3.1314730475271784
North,Sandy,Soybean,208.69647675633416,30.256290397594583,0,0,Cloudy,129,1.5121836947452507
East,Clay,Wheat,562.9037475147154,24.04554749218425,0,0,Cloudy,88,3.9710329354115066
North,Clay,Soybean,311.3154934930783,25.84071481028218,1,1,Rainy,146,5.045401722587648
East,Clay,Maize,968.274942023136,24.55330796178149,1,0,Rainy,132,6.963210164128544
West,Silt,Barley,226.2564666789484,33.32538213585099,1,0,Rainy,88,2.933611453687265
West,Loam,Cotton,832.1319849948442,39.36390479367776,0,0,Sunny,83,5.074983037015564
West,Sandy,Soybean,648.1716657713338,17.304170454122456,0,0,Rainy,76,3.6125045340066815
South,Peaty,Rice,661.921373435279,17.345691800061637,1,1,Sunny,102,5.170921691868934
East,Silt,Soybean,497.70456054889553,28.18288758876508,1,0,Rainy,108,4.287880075509534
South,Silt,Rice,147.89883208432488,36.63567731053173,1,1,Rainy,103,4.224198371320323
South,Silt,Soybean,735.3595354249243,39.06758473249035,1,0,Cloudy,143,5.452606324233618
South,Loam,Barley,965.3475198225992,35.038650216987854,0,1,Cloudy,77,7.027871838186762
West,Clay,Wheat,693.5476026291255,25.69852342420896,1,0,Rainy,102,5.695221792263285
West,Peaty,Rice,988.1940716528696,39.231626875309146,0,0,Cloudy,78,6.1246873860317725
South,Clay,Wheat,200.6322429107478,17.776974084139162,0,1,Cloudy,134,1.9939349921742744
East,Peaty,Barley,262.7577353789467,23.662989530741253,1,0,Sunny,135,2.7321475228797976
East,Peaty,Cotton,531.5775428149809,34.1755013090182,1,1,Rainy,78,5.7376695645876685
East,Chalky,Barley,750.0815321656241,35.524448817603904,1,0,Rainy,138,6.745824756838878
East,Loam,Barley,782.8690734101821,20.04651793622198,1,1,Cloudy,127,6.986822538508084
North,Clay,Maize,720.9165839277146,25.052483961494268,0,1,Cloudy,78,5.790852028812587
South,Silt,Soybean,589.7578215597143,33.061712339642135,0,0,Sunny,87,3.009248944379773
West,Loam,Barley,171.3771649351679,35.49623999569857,0,0,Rainy,86,1.5794769712503938
South,Silt,Barley,762.8314667612354,31.91703684893973,1,0,Cloudy,123,6.285318427760243
South,Clay,Maize,929.4095109631186,32.65086077760164,0,0,Rainy,141,5.444774615436814
West,Loam,Wheat,744.4206378204138,15.244686538530134,1,1,Rainy,67,6.041602263638661
North,Chalky,Wheat,741.3923907248508,16.463113631905596,0,0,Sunny,69,4.373169004846721
East,Chalky,Barley,234.24162443225157,36.70697075669573,0,0,Cloudy,69,1.605658025594752
North,Clay,Wheat,851.2855659155266,23.22664964476497,0,0,Cloudy,148,4.79032056377778
South,Silt,Wheat,879.0404604844954,22.51356328463324,1,1,Sunny,82,7.9413866909569775
East,Sandy,Soybean,828.535833916839,18.886056562955886,1,0,Cloudy,85,6.324421312804472
West,Loam,Cotton,209.36498977496552,28.98756563926486,1,0,Sunny,117,3.0685400904075606
West,Peaty,Barley,368.1715690411592,36.45931746895181,1,1,Cloudy,82,5.791722325168099
West,Peaty,Barley,333.0622350362344,31.07406445368813,1,0,Cloudy,65,4.654088393978129
North,Loam,Cotton,312.9902334688952,22.11479250212726,1,0,Sunny,133,3.725325100469447
West,Clay,Soybean,985.9073616006126,23.846594284020256,1,1,Cloudy,115,7.970758487170399
South,Clay,Soybean,919.7868745218688,23.18955953891797,1,0,Cloudy,130,5.925975692267061
West,Silt,Cotton,345.9291678972195,30.25946094819084,0,0,Cloudy,112,1.917362961982332
North,Loam,Barley,343.6360913342298,35.984342213481824,0,0,Rainy,87,2.314838204697658
West,Clay,Soybean,867.3533046341213,34.99636445417994,1,1,Sunny,88,7.613740121813094
West,Peaty,Maize,250.55227317906085,19.86929783739782,0,0,Sunny,104,0.979459402131851
East,Peaty,Soybean,437.88724783145807,22.31223599050588,1,0,Sunny,131,4.052663972224493
South,Peaty,Rice,767.5878622810627,19.308056129586348,1,1,Rainy,123,6.859704769649436
East,Peaty,Soybean,635.4853439006723,36.8679376662853,1,0,Sunny,141,5.536639519984312
South,Clay,Rice,778.8239656850402,31.233923169272327,0,1,Rainy,76,5.870978707594588
West,Clay,Maize,499.8050077879459,28.38863841947289,1,1,Cloudy,103,5.083445964800744
East,Peaty,Wheat,993.6105687706016,23.53775076480416,0,1,Rainy,116,6.843928163970844
South,Sandy,Soybean,934.2520227864748,18.57266482704349,1,1,Rainy,108,7.415026661288321
West,Loam,Rice,142.47752866063905,27.383098760129748,0,1,Sunny,93,2.5179425055454248
East,Clay,Rice,843.2678033602439,35.72723919844669,1,0,Cloudy,92,6.234747147126706
East,Loam,Wheat,897.8784189209155,23.934862448970883,1,1,Rainy,137,7.673457303182329
East,Clay,Barley,345.6669846129971,22.96527494132908,0,1,Sunny,88,3.634601719396819
North,Peaty,Cotton,763.6375424527607,22.26307808708557,1,0,Sunny,134,5.646998912798177
West,Clay,Soybean,494.1991212121975,32.81188070599167,0,0,Rainy,132,3.949089269097229
South,Chalky,Maize,932.099659880587,34.26061399403297,0,0,Rainy,134,4.99965259264099
South,Chalky,Barley,598.4713875593073,35.3613942762624,0,1,Rainy,65,5.062617809047219
North,Sandy,Rice,759.5190014505202,34.82470315315062,0,1,Rainy,112,5.614103522092195
West,Peaty,Barley,942.3071630506116,39.01797247959854,1,0,Cloudy,60,6.725279917602409
East,Silt,Cotton,667.0461237667497,33.312566208356856,0,0,Cloudy,134,3.9273884773134906
North,Sandy,Maize,413.0405894343869,39.04296577216729,1,1,Cloudy,110,5.4382877048603975
South,Loam,Wheat,405.5655171797595,19.787851570760928,0,0,Cloudy,107,1.9057813081764192
West,Loam,Cotton,741.028230876382,25.94889869357631,0,0,Cloudy,139,4.288776923014266
East,Silt,Wheat,433.8256361482282,25.894978606263837,1,1,Sunny,69,5.13909122266135
South,Sandy,Rice,254.60138909592905,18.647991120825647,0,1,Sunny,62,2.9112956512503336
South,Sandy,Wheat,109.75277844921662,17.75796535330479,0,1,Cloudy,112,2.8450805673035693
South,Clay,Maize,619.3010105382025,39.57424019234834,0,1,Rainy,67,4.769934263717852
North,Chalky,Soybean,296.781305326674,33.75002579240005,1,0,Cloudy,132,3.0747845018278377
East,Clay,Maize,769.142095408941,23.27077008916436,0,0,Cloudy,114,4.459771317261835
North,Chalky,Barley,840.7859673625642,38.12580014146084,1,0,Cloudy,83,6.355788150387908
South,Sandy,Wheat,116.70040974924171,34.02745113233014,1,0,Sunny,78,3.167277443673822
East,Loam,Cotton,647.9931220257967,26.424237664031622,1,0,Rainy,112,5.081758802299804
South,Silt,Barley,641.7617977141136,35.63043557708711,1,1,Sunny,110,7.24589863315106
South,Chalky,Maize,617.2845217757667,27.71047713458313,1,1,Cloudy,91,6.096139908428155
North,Sandy,Cotton,951.16768380714,16.71912679870952,0,1,Sunny,131,6.1083892826047
South,Clay,Soybean,561.9223644697818,29.695110895017343,1,0,Sunny,90,4.536216841903284
South,Clay,Rice,702.5866734757296,33.38787395877717,1,0,Rainy,83,5.079312062877752
North,Silt,Rice,304.28515212055856,25.05034565731065,1,0,Cloudy,146,3.5577464420304548
North,Sandy,Barley,388.1141173886113,38.86169051980353,0,1,Sunny,141,3.616189830025076
North,Clay,Barley,446.855511722164,17.166758661669107,1,1,Sunny,133,5.932525165798161
North,Peaty,Wheat,862.4604932976904,22.583542725718715,1,0,Sunny,130,6.422122136643359
West,Chalky,Wheat,416.180678729024,18.21017829727317,1,1,Cloudy,129,5.596537483423871
North,Peaty,Rice,998.2426700610072,28.411893565040984,0,1,Rainy,66,6.529775178540321
West,Sandy,Soybean,948.3108458010292,17.573549219664315,1,0,Sunny,65,6.901032500979703
West,Loam,Rice,228.15562695460017,38.5344649472873,1,0,Sunny,129,2.865893859203417
North,Peaty,Maize,622.8504876621141,30.14485226255499,1,1,Rainy,70,6.690940427934228
North,Silt,Barley,750.486540178178,32.062313403048634,1,0,Rainy,114,6.6707156841284885
South,Clay,Barley,753.8943661878669,22.95448615147779,0,1,Cloudy,60,5.36508289360051
East,Loam,Rice,624.6452997425408,35.18774917961596,0,0,Cloudy,121,4.019134620006765
West,Chalky,Cotton,798.3177144982717,38.64381281018606,0,0,Cloudy,87,4.556454315355842
West,Loam,Rice,535.5403467610581,18.661913770656625,0,1,Rainy,116,5.002530756915292
South,Loam,Maize,891.8744846765098,23.588987894114204,1,1,Sunny,82,7.821428914639803
East,Sandy,Maize,203.0474462043202,18.78363352138984,1,0,Sunny,114,2.836046004938965
West,Silt,Maize,935.789354945405,16.36326011951163,0,0,Sunny,65,4.220305479716363
East,Clay,Wheat,563.9587971816221,35.68427446334683,0,0,Rainy,149,3.4150792385669795
North,Clay,Cotton,506.0300581827109,22.77904698065698,1,0,Cloudy,149,4.34442554232428
North,Sandy,Soybean,237.25790860497727,27.211252890684943,1,0,Sunny,95,3.4385713689919624
West,Clay,Maize,823.3761770535052,17.908139948823653,1,0,Rainy,137,5.6821808035567205
South,Clay,Cotton,486.3511838635612,15.370318870046106,0,0,Cloudy,65,2.805492428043411
East,Chalky,Rice,763.0098226423146,38.814303736923534,0,0,Sunny,81,4.31898606156843
West,Chalky,Soybean,539.4586425742345,25.056209279977185,1,0,Rainy,130,4.433695095779043
North,Peaty,Cotton,806.9470427871354,21.205857335017896,1,1,Rainy,61,7.621011963410448
South,Loam,Cotton,857.965543504599,35.36434209435547,0,1,Cloudy,107,5.536462644208503
North,Peaty,Barley,200.58626345011152,33.54021344715145,1,0,Cloudy,92,3.4844088623624474
South,Peaty,Wheat,332.9750499661875,22.90399284170613,1,0,Sunny,110,3.302198618957505
West,Loam,Cotton,859.4824965170995,32.31406064882212,0,0,Rainy,147,4.728537202893024
South,Peaty,Barley,634.2849824525483,27.344854242123382,1,0,Sunny,83,5.343604283999196
East,Sandy,Wheat,834.1596923241634,26.18602495763137,1,1,Sunny,88,7.152009886975216
South,Sandy,Maize,180.48806864119197,15.3326498127502,0,0,Sunny,87,0.7042583763816057
North,Peaty,Maize,360.28396603763304,31.28502075910232,0,1,Cloudy,76,3.847509084844529
North,Chalky,Maize,754.3731487010671,20.990553767035404,1,0,Rainy,143,5.576775256791801
North,Peaty,Soybean,568.6202066148815,16.244390059313773,1,1,Sunny,85,6.171780811464768
South,Sandy,Cotton,501.3820677514393,32.760775950162454,0,0,Rainy,101,3.187751426187634
North,Silt,Barley,653.6889452360552,22.455324213333963,1,0,Sunny,100,5.415892508556848
South,Silt,Maize,192.90209690930848,22.29401779031204,1,0,Rainy,144,2.999549918455868
North,Peaty,Cotton,347.6957572612978,31.089541012310917,0,0,Sunny,85,2.561574060245902
East,Silt,Wheat,625.8375026277105,30.30551669191009,0,1,Rainy,101,3.937938867166989
West,Peaty,Maize,103.66121978493057,17.353369680072145,1,1,Cloudy,117,3.94227251092537
West,Sandy,Maize,885.1367537508635,29.495974605478445,1,1,Cloudy,125,7.832985028891222
South,Loam,Maize,348.86357645821624,15.293632097088,1,1,Sunny,82,4.0248694605566895
East,Clay,Barley,112.23425017310524,30.92274036639252,0,1,Sunny,118,2.550941449326567
North,Clay,Soybean,987.308470377553,26.31500958495185,1,0,Cloudy,132,6.51107356753589
South,Peaty,Rice,628.3594356717493,29.56736326919277,1,0,Sunny,118,5.405645935585412
East,Chalky,Barley,899.066472154793,15.244773237816382,0,0,Cloudy,114,4.887028539111581
North,Chalky,Wheat,187.29718894496995,15.843896543998346,1,1,Sunny,86,3.283515838314948
North,Peaty,Cotton,837.0702150302246,25.988021846108392,1,1,Rainy,113,7.538536525753851
North,Loam,Soybean,469.89146977779296,39.04714731344478,0,0,Sunny,115,2.575992186108823
South,Sandy,Soybean,784.4168116700806,34.48327303411767,1,0,Cloudy,66,5.978664167413146
North,Chalky,Cotton,517.0610359672366,20.05662415266167,0,0,Sunny,62,3.2621001953586326
South,Clay,Rice,433.0074528695173,28.512841066689663,0,1,Rainy,90,3.255986921912003
South,Peaty,Rice,893.6777591565035,27.71924641728349,1,1,Cloudy,129,8.002563668275391
South,Loam,Rice,470.7692825221404,15.149594542625447,1,1,Sunny,81,5.760928719953359
North,Peaty,Maize,204.17505522989447,24.06067456140299,1,1,Rainy,110,3.854211476484757
East,Clay,Soybean,988.2012365043994,27.197645963849403,0,0,Sunny,144,5.202708412569647
North,Silt,Rice,794.0567974725293,19.07316103213128,0,0,Rainy,128,3.788451034915195
West,Loam,Cotton,931.7382533747916,20.59359554742625,0,0,Sunny,103,5.141281771951403
South,Loam,Rice,418.3793524562034,18.35831955716304,1,1,Cloudy,145,5.887767983602281
North,Peaty,Cotton,157.23505106076328,29.13782038848771,0,0,Cloudy,81,1.96422263442544
South,Peaty,Cotton,358.8856483720663,26.06010851101281,1,0,Rainy,143,3.5373423449384287
West,Chalky,Maize,777.0911687078564,15.135873230573743,0,0,Cloudy,133,4.28276361799144
South,Silt,Cotton,780.7163765337511,23.291547842663697,1,1,Cloudy,94,7.215756715096772
West,Sandy,Maize,739.8833903938206,29.45399818963361,1,1,Sunny,148,7.157269504120683
West,Peaty,Rice,376.3378902534639,33.466902174405746,1,0,Sunny,148,4.484730334187029
South,Chalky,Wheat,646.7963955008366,18.232687794827346,1,0,Rainy,144,5.851981876293539
South,Loam,Cotton,706.6106864206162,32.412158521471795,1,0,Rainy,89,6.266240349492387
East,Peaty,Maize,854.1568707382866,27.751250754763102,0,1,Rainy,117,5.204026367970016
West,Silt,Maize,990.4455422120958,36.84195886591621,1,0,Sunny,134,7.333588137549658
West,Peaty,Rice,154.76169313071077,28.297952590383005,1,0,Sunny,95,2.2127890368313734
East,Sandy,Barley,865.7815602659846,34.804236454509365,0,0,Sunny,87,5.112996750244737
West,Clay,Maize,292.55044707015486,30.77822162818361,0,1,Sunny,131,3.4810891546426936
South,Clay,Wheat,889.03972431715,23.020948448688067,1,0,Cloudy,87,6.913085608112911
East,Loam,Cotton,832.0804337156471,36.39419131851908,1,0,Sunny,138,6.5664563258870485
East,Clay,Cotton,670.3379002260318,16.673925018099183,1,1,Rainy,79,6.75359351176731
South,Clay,Maize,945.1675001467592,36.50899450413465,0,0,Rainy,141,5.876123444263361
South,Sandy,Barley,435.7996036354219,31.760909081774717,0,0,Rainy,145,2.855637353554161
West,Peaty,Wheat,839.9125850212151,29.39320049521748,1,1,Sunny,139,6.545653589469435
South,Silt,Cotton,416.32995674461904,33.00038491525382,1,1,Rainy,149,4.6097084401269335
South,Sandy,Rice,827.380064267937,35.37057753266359,1,1,Sunny,128,7.944026589552041
South,Peaty,Barley,566.1654913684013,33.06855692966502,1,1,Rainy,73,5.977629904898565
South,Loam,Maize,325.27082184759905,27.82274158224527,1,1,Sunny,74,5.6316662251661125
West,Clay,Maize,254.41959838753863,18.52273524430397,0,0,Cloudy,86,1.4524605667390589
South,Chalky,Rice,112.67922266093862,26.219570071615088,1,0,Sunny,88,2.331180726232844
East,Silt,Wheat,108.7282410020899,29.92686186517232,1,1,Sunny,88,3.134441301777039
North,Loam,Wheat,391.9848949743576,24.076717998099305,0,1,Rainy,132,3.8059279947245366
South,Sandy,Maize,277.5301749187762,23.05973596738588,0,1,Cloudy,104,3.354745654062055
West,Silt,Wheat,636.494749571951,24.04966870695101,1,0,Cloudy,113,6.028053230392174
West,Silt,Rice,991.397755783932,37.09770066933938,0,0,Rainy,117,6.286348719534112
West,Sandy,Wheat,339.55991395644367,36.50508485484861,1,0,Sunny,87,4.310768771576354
South,Loam,Rice,522.5783716802221,25.508006488147835,0,0,Cloudy,74,3.949321350116529
East,Clay,Maize,175.94673116142394,32.93583785850594,1,1,Rainy,89,5.029584289166927
East,Sandy,Soybean,998.2548634039546,29.770306655823823,1,0,Rainy,140,6.915091435536225
East,Peaty,Barley,795.0172166546176,31.430872536470247,0,1,Rainy,82,5.315698580429954
North,Silt,Wheat,363.1059525894228,32.38833291502969,1,0,Sunny,83,2.531773523445896
North,Loam,Rice,362.5261209793692,36.7101268661243,0,1,Rainy,136,4.1381475144556426
South,Clay,Barley,507.6031105723417,32.73317700394622,1,1,Cloudy,135,4.90294589916019
West,Clay,Wheat,524.2802001669097,31.402206232529156,1,0,Rainy,60,5.488744020600819
South,Loam,Cotton,489.4008170583365,23.77724231964701,1,0,Rainy,65,4.517811656262401
West,Sandy,Rice,330.2692031395977,15.328358982407092,1,1,Cloudy,135,4.354816070163679
East,Silt,Barley,995.370105774272,19.494442467686767,1,1,Cloudy,142,8.381302363493342
East,Sandy,Soybean,797.1252351093987,37.7521749954103,0,0,Cloudy,124,6.047769877327646
South,Sandy,Soybean,219.44396343774952,39.45017129527909,0,1,Rainy,89,3.108066457307177
South,Silt,Wheat,584.5804819959026,15.293014776206912,1,1,Sunny,107,6.1793854780081405
South,Chalky,Maize,219.65401481166168,21.60401720561444,1,0,Cloudy,142,3.126935609298804
North,Chalky,Rice,551.2140147414256,35.2429486025013,1,0,Cloudy,120,5.899156001984055
West,Loam,Wheat,484.4922246952674,20.434420682607264,1,0,Cloudy,122,3.7559654470918793
East,Clay,Maize,471.87293612485087,22.66896548652977,0,0,Sunny,114,2.851708514363573
East,Peaty,Rice,509.1543220054156,37.20211921994831,1,0,Cloudy,66,4.29153352866817
West,Sandy,Soybean,282.4733482319841,28.59480450235697,1,1,Sunny,98,4.639624748579116
South,Sandy,Wheat,947.618121520096,29.06809216087717,0,0,Sunny,63,5.227600926260083
South,Loam,Wheat,621.0757164126825,29.344203216965823,1,1,Sunny,102,6.011054979152507
North,Sandy,Maize,788.9430398476541,33.83402943346862,1,1,Rainy,69,7.143017937635497
South,Peaty,Cotton,790.1776503246001,30.113185275777703,0,0,Cloudy,81,4.717868761374119
North,Silt,Rice,997.8540974170744,38.20572683299056,0,0,Sunny,110,5.711519357429904
North,Chalky,Cotton,803.7160023942624,27.38203255656336,0,0,Cloudy,148,4.603052602783607
North,Peaty,Wheat,675.4658715516264,16.70537467794936,0,1,Rainy,119,5.342294046812586
West,Clay,Maize,473.0394292930958,31.412500086090777,1,0,Sunny,98,4.035382629039118
North,Silt,Wheat,960.7362726631924,37.851883318682894,1,1,Sunny,126,8.891311510353956
West,Peaty,Soybean,670.7412284483074,15.259168525248876,1,0,Rainy,67,4.579523524239633
West,Loam,Maize,351.2944455000911,35.83530498525387,1,0,Cloudy,108,3.520849116276392
South,Peaty,Soybean,126.55241235577452,16.09274695443699,1,0,Rainy,118,3.5601180586163403
West,Loam,Soybean,334.01628698432864,30.47553720869129,1,0,Cloudy,104,4.272549617993152
South,Loam,Rice,114.95446556579708,24.3099741159046,1,1,Cloudy,125,3.749360161025117
South,Peaty,Rice,814.6897304031523,19.93323500722328,0,1,Sunny,91,5.55974328400681
South,Chalky,Maize,311.85017669897644,22.306579722125463,0,0,Cloudy,96,1.9751339318883483
West,Peaty,Rice,360.3068520827607,19.938093505983176,1,0,Sunny,120,3.66830055691976
South,Silt,Soybean,327.9921955439364,17.47786901125313,1,0,Cloudy,124,3.9361439215473415
South,Clay,Barley,992.0518585634502,18.713852764260658,1,0,Sunny,78,7.903584226355707
East,Sandy,Rice,930.8808176564672,15.00484585603192,1,0,Rainy,66,6.11611696742035
West,Silt,Cotton,794.4394544036611,20.398493179082877,0,0,Cloudy,149,4.008066881803824
South,Sandy,Rice,101.62844488854198,35.645922830083165,0,1,Rainy,107,3.074100361563205
West,Peaty,Wheat,283.2995898065208,38.48827125210524,0,0,Rainy,71,1.9367481317383344
West,Sandy,Wheat,254.18772867002843,23.76866841189572,0,0,Rainy,141,2.596494391786903
North,Peaty,Cotton,833.9874955160343,38.22027854875694,0,0,Cloudy,137,5.350904389635695
North,Chalky,Rice,290.00488858631354,28.92179448479328,1,0,Sunny,126,3.1938678043285016
South,Peaty,Cotton,732.4400804273699,21.06086847333888,1,1,Cloudy,120,7.140668835365664
North,Loam,Cotton,586.6595482112016,24.16743793980114,0,0,Rainy,148,3.871215263452057
South,Loam,Cotton,635.2111667173463,22.546828736118748,1,0,Cloudy,84,5.040304002111479
East,Peaty,Maize,138.5615756867349,26.45609404042834,0,0,Cloudy,75,1.0165146672234218
North,Clay,Wheat,464.60281950589376,20.479348183739024,0,1,Cloudy,97,4.146973221201067
East,Chalky,Rice,639.7454270426556,34.12128236183232,1,0,Sunny,107,5.332599041272759
North,Sandy,Cotton,842.7833202805525,35.667160454940344,0,1,Sunny,86,6.670462327053305
South,Silt,Wheat,193.03555785253644,38.32211308500777,0,0,Sunny,97,1.0138474193133509
South,Peaty,Cotton,420.10052673726864,17.585120254498275,0,1,Sunny,88,3.8998548436447567
South,Clay,Wheat,591.4887347662324,31.441464423849634,0,1,Sunny,82,5.244494325855761
South,Silt,Wheat,544.5565786708935,19.92580196999902,0,0,Cloudy,75,2.461969513550839
East,Peaty,Maize,419.0654158245093,25.980111285324675,1,1,Cloudy,99,5.473071642906544
North,Sandy,Cotton,833.5817987452958,25.517480745980727,0,1,Sunny,120,4.834558372063968
East,Chalky,Maize,175.77029587813468,27.03084371497277,0,1,Sunny,91,2.265947873383616
South,Clay,Maize,203.33464451854564,18.899797423361328,0,0,Cloudy,75,1.4890453380591913
West,Peaty,Cotton,470.3446890373504,15.441595034762932,0,1,Sunny,104,3.703949647414281
North,Chalky,Soybean,575.4865712044727,33.07394210234493,0,0,Cloudy,103,4.510954216154778
North,Sandy,Soybean,197.57579937101224,22.150790637038213,1,1,Rainy,129,4.21998120215098
North,Clay,Wheat,744.007269398684,19.83655700106221,1,1,Rainy,141,6.607230237528424
West,Silt,Soybean,150.50492612120675,19.741496687006567,0,1,Rainy,135,2.9654526611831558
North,Loam,Barley,857.4563927450708,19.78496036704628,0,1,Cloudy,119,6.283419687302363
West,Sandy,Cotton,789.4269136152589,39.39066092519634,0,1,Cloudy,107,5.603455492266101
South,Peaty,Soybean,471.70148238306615,27.050710286626384,0,1,Cloudy,137,4.573507791905752
West,Chalky,Barley,196.76993062411475,20.890138765969645,0,0,Cloudy,126,1.2367406971762585
South,Chalky,Barley,317.99625656944363,25.962773466613648,0,1,Rainy,92,3.4383404386531367
North,Chalky,Rice,980.9891227556406,37.11867345162352,1,0,Sunny,146,7.245960801269394
West,Sandy,Soybean,952.0129094949688,27.318603308612943,1,0,Sunny,139,6.521952027464623
North,Clay,Rice,330.9852822020423,32.41010830265098,1,1,Sunny,80,4.961909347264012
West,Loam,Barley,389.7280133552891,38.94461813253093,1,0,Sunny,93,4.210356050926022
South,Sandy,Wheat,263.4497754900866,26.15290327351707,0,0,Sunny,75,1.9511997444128613
South,Chalky,Barley,705.1864016732748,39.35472521038116,0,1,Cloudy,95,6.196540381503196
East,Chalky,Cotton,727.5169993732054,32.20592000498331,0,1,Sunny,141,5.9568402669514775
West,Peaty,Maize,615.6571264383668,30.851705372486023,0,1,Sunny,133,4.438820836402259
West,Loam,Wheat,475.1479272378557,35.47781685652403,1,0,Sunny,116,4.5359957932533765
East,Peaty,Cotton,889.5078094382548,34.81928782073709,1,1,Rainy,96,8.083423777339245
East,Loam,Maize,361.4704862038467,18.019525841462883,1,0,Cloudy,60,3.474695996675305
North,Clay,Maize,779.9109003882239,33.83500495199971,1,1,Sunny,144,7.713177571403812
West,Peaty,Soybean,648.5656162833172,33.06426960106592,0,1,Sunny,102,4.871472870682189
North,Clay,Cotton,196.8893508796403,17.079243946972397,0,1,Cloudy,138,2.922962668026892
South,Sandy,Rice,552.8611936705523,24.779819321958197,0,1,Rainy,95,3.926654541339611
West,Clay,Wheat,366.1464612028056,21.955721644909197,0,0,Rainy,83,2.9548071815440395
West,Sandy,Cotton,146.65317150655022,37.245683099368456,1,0,Sunny,130,3.153920930771789
North,Peaty,Soybean,283.6875912533974,28.46803704388913,1,1,Sunny,107,5.135483815160125
West,Loam,Barley,953.1100923539432,22.810337673778303,0,1,Cloudy,95,6.086743504157661
East,Clay,Rice,151.25081968966475,17.639051661086704,1,1,Cloudy,97,2.953335273097684
South,Clay,Maize,274.15023388872737,36.2901012639266,1,0,Sunny,84,3.1896251880943227
South,Clay,Maize,998.5978259077384,32.56827438204751,0,0,Sunny,115,6.255343197575673
South,Loam,Cotton,596.0198180300777,24.534712965086428,0,0,Rainy,100,3.400798776674677
West,Chalky,Cotton,263.1153959760136,18.12433675519289,1,0,Rainy,107,3.523615271271855
East,Peaty,Rice,104.37081436808292,29.735943419088382,0,1,Sunny,74,2.8968308430066925
South,Loam,Cotton,154.1680896689749,33.68776371876204,0,1,Rainy,122,2.428957258778395
West,Chalky,Wheat,301.2987990327392,38.2549237851767,1,0,Rainy,83,2.910283986579553
West,Silt,Wheat,683.8136304299073,39.44327784043635,0,0,Sunny,136,4.436033751092441
North,Loam,Wheat,698.3894451471144,24.483978561363145,0,1,Cloudy,119,4.943724813104005
West,Sandy,Rice,244.8451115104969,33.10993306977737,1,1,Sunny,114,6.015475177786962
West,Sandy,Barley,760.3266592745488,34.528658200764255,1,0,Sunny,61,6.260956466575
West,Sandy,Cotton,570.3325777998982,34.031463795345424,1,1,Cloudy,117,6.3701917914617
East,Peaty,Cotton,396.5976306639158,31.621358873086397,0,0,Sunny,140,3.358989567069532
North,Peaty,Rice,868.6911185999634,24.72931686368112,1,1,Sunny,99,8.095434371671521
North,Sandy,Rice,984.7759890014968,21.33789360227579,1,0,Rainy,134,7.227779286777237
South,Peaty,Barley,435.7373280736468,22.66985828307153,1,1,Sunny,115,5.239553678372496
East,Loam,Barley,551.7853029618846,22.760743244377498,1,0,Sunny,109,3.674231657860032
North,Chalky,Barley,842.7440124755088,17.303746286979052,0,1,Sunny,133,5.941386031905512
East,Clay,Barley,228.3845640727068,31.403046993042665,1,0,Cloudy,118,2.157148136418684
West,Sandy,Barley,299.9022785538272,25.018018103317985,1,1,Sunny,95,5.379965490847476
South,Loam,Maize,642.7700617059053,33.34932149271528,1,0,Sunny,62,6.207102281754067
East,Chalky,Cotton,602.4705789509694,15.26698168607624,1,1,Cloudy,60,5.087146895817851
East,Sandy,Cotton,402.6893544951896,24.21264827947412,0,0,Sunny,133,2.2074192788274813
South,Loam,Wheat,976.5674255388764,35.71230646538007,1,1,Sunny,109,8.347410188384737
East,Loam,Barley,262.0106398266404,33.900913277524864,0,1,Rainy,103,2.8299727087460456
East,Loam,Barley,548.6539947640425,20.195947629295443,0,0,Sunny,105,2.6242380847101634
South,Loam,Maize,721.1004499794379,20.435958770630585,0,0,Sunny,123,3.6880863118361065
South,Chalky,Maize,858.9607118057789,24.238386244465623,1,0,Rainy,124,5.538131419343084
East,Clay,Cotton,922.9444510776094,33.83293350330845,1,0,Cloudy,125,6.790090999916954
East,Clay,Barley,464.5735939558743,29.223315903335312,1,1,Cloudy,105,5.744567747010954
South,Clay,Maize,922.0111030610412,15.652084530674784,0,0,Sunny,143,4.314956625417123
South,Peaty,Wheat,104.83587433007034,23.83079847688801,1,1,Rainy,136,3.2562353792874963
North,Silt,Wheat,883.5117334070582,38.01962275581212,1,1,Sunny,123,8.21956341773056
North,Peaty,Barley,515.0685485467427,17.304065732696788,0,0,Sunny,81,2.554117881997896
West,Peaty,Cotton,675.5323572228738,16.12283907945801,0,0,Sunny,63,4.282455641535739
